source_id,ra,dec,phot_g_mean_mag,bp_rp,x,y,blended,must
1403210998659469312,237.67100472161619,49.74280688756253,11.935688,0.5019283,1909.6508173991906,876.1937682522437,False,True
1403876448008936704,240.60370796620134,51.5942192342365,12.002218,1.2384386,1211.7619620315297,204.89769868475003,False,True
1400129960920622336,241.02248933437033,48.73633251034734,12.1980505,1.0558157,1110.6523250109606,1259.9978680651805,True,True
1424664978777969920,243.36359444915635,51.628978701060525,12.294531,1.1943922,581.4683049173561,179.23218911374317,False,True
1399471907506736384,243.23686529672034,49.25911600955638,12.29797,0.9238968,580.0177381460051,1055.1207610381766,True,True
1403119434252636928,239.23508812927977,49.855678688593706,12.447297,1.1048851,1536.7639737657792,844.5625385807421,True,True
1403606582326998016,241.27860295821128,51.055234581011696,12.465357,1.0775261,1055.7957738883538,403.0475034346057,True,True
1400318321006406656,242.89458238194004,50.12329551937191,12.745487,0.8497839,671.8036086660738,738.9407314497608,True,True
1402946982725737728,237.55627736115724,48.73635639229557,12.812991,0.6385374,1952.3208399223145,1247.0190945300894,False,True
1400364126833188352,240.50767197199184,49.44015325840357,12.954958,0.65857315,1235.139046496269,1000.4748507890953,False,True
1424471125430422016,245.39101703779954,51.47532583022939,13.073345,1.8659315,114.92968559466772,211.26286301833335,True,True
1402990550874054144,238.31281734037177,49.302303533874834,13.07639,0.7681904,1762.0064229602617,1043.9926727404438,True,True
1423638137997478400,244.83409912658627,50.38852716863913,13.090363,0.7221823,219.99652439036788,620.2850733361142,True,True
1423182772680344320,245.17291421332683,48.82659022018994,13.229466,0.79894924,105.56123401880382,1191.6522108644026,True,True
1400571109897445376,241.20772837972632,50.39836958598554,10.046676,0.64118385,1070.3465782280664,645.7730830324213,False,True
1424709650733844480,243.9245681120628,51.70252602519004,10.166387,1.1791239,454.57158786973264,146.54833787239897,False,True
1399968233927428608,240.4032124867567,49.06729455511766,10.313862,0.6442852,1260.5698187248317,1138.2081491219649,False,True
1400115877723691264,241.49449155360813,49.0091278106472,10.960781,0.58749676,997.2537172240542,1158.0062841150025,False,True
1399748537760382976,240.38977587444992,48.492580560495945,11.041292,1.2261868,1264.5242522676538,1350.5910597918269,True,True
1403380838845918208,238.34256057400594,50.600125743252484,11.10542,1.3571138,1740.1120556102157,564.8175615191305,True,True
1403220245725252352,237.8238441517546,49.90383463780045,11.561836,1.1979494,1871.0351530068037,818.0414701086711,True,True
1404501206835188736,237.24413869563315,51.99524075388336,11.866232,1.140769,1973.3757510130445,40.03467567358746,False,True
1403639911273821184,241.9951726939682,51.430738834899344,12.027209,0.45221996,892.6242920084355,261.79922630487647,True,True
1424532625065775616,244.82542120451112,51.65748155559334,12.102054,0.6556425,248.27380123057446,152.2319600595149,False,True
1403328715123556096,238.8999442263079,50.12017970147949,12.14859,0.84286594,1614.0137902499046,745.369509128173,True,True
1404255539001851392,238.50180708582607,51.68281990640043,12.161414,0.5537739,1691.446648592007,165.88743901954945,True,True
1403150804693811072,239.42197759237655,50.35240221498106,12.335382,1.0699949,1489.4270767910145,661.7895582385065,True,True
1424580625620596992,243.53741850248807,50.94249538107951,12.443642,0.813797,531.9538484062566,431.0386329418636,False,True
1403076995679614464,239.69683388891238,49.885652017469155,12.489518,0.6736355,1427.0698841224066,834.9747212375463,True,True
1423550524960228096,244.2517244384365,50.23597347992523,12.5571995,0.750782,353.82514932752963,684.0556161019983,True,True
1403098680970674944,239.00265404452173,49.79881313072641,12.680273,0.4685526,1592.3782617981449,864.5636595289687,False,True
1399967031336492800,240.41748289802192,48.99742155135493,13.099713,0.8308487,1257.2066251518277,1164.026338991829,True,True
1399761628820710400,240.29892749437101,48.578307045692135,8.128003,1.1756072,1286.540670189799,1318.8707965819708,False,True
1423562069833007360,245.20660744632053,49.84058771447041,10.543399,0.86198235,120.28784169500682,817.0298370354449,False,True
1423476411004475392,244.21064498928325,49.6419593166129,11.076175,0.5032759,353.01208161931254,903.7219485019841,False,True
1403751000603233280,240.0200333858462,50.90438752122472,11.160497,0.7835951,1347.316428505457,459.3770572696774,False,True
1411167000374445824,245.38034438237742,48.65437659554448,11.223354,1.1410713,51.280059961301504,1252.0190033620806,False,True
1423256676181477120,244.91649178145173,49.28200174304776,11.273117,0.73000336,177.29685646765859,1027.3410939416913,True,True
1423231941466046976,243.95707814226068,48.99822669593434,11.458628,1.1534748,402.8534205171303,1144.2403049694333,True,True
1403452173958950656,239.83001444491492,49.94016180688087,11.565705,1.5405998,1395.2753649274173,815.1445673776232,True,True
1400587701354270976,242.1141052850066,50.66421072736187,11.945093,0.92256165,859.770586028648,544.2546708388363,True,True
1424765721531460864,244.20875717853443,51.944093959032585,11.965912,1.1057625,394.04604198839695,54.18258622727603,True,True
1427719254577749248,242.10810550902028,51.92927486329964,11.999603,0.6527376,870.3371617924129,77.09248118149435,False,True
1423444830108781184,243.85799192680662,49.43742912707846,12.019679,1.0970726,433.74915345395914,983.2035785994992,False,True
1400155490205311104,241.10021213058548,49.0371451183129,12.200719,1.1921062,1092.4714988717149,1148.705954319516,False,True
