target_catalog_id,target_vsx_name,catalog_id,inst_mag,sigma_iqr,inv_nv,spike,locus_sigma_iqr,locus_spread,n_frames,thr_inv_nv,FLAG,flag_reason
458310054588240384,NSV 15489,458403032039334912,-12.31336000620802,0.005283822981459548,1.107114240146152,0.8328924863720694,0.005479982810908694,0.001993069494528259,12,0.8164964441949891,True,invNV
458310054588240384,NSV 15489,458406811610473088,-12.845160597415486,0.003740938212792644,0.5119553477721419,1.5595787536611303,0.004738152382480039,0.001788446901075625,12,0.8164964441949891,False,
458310054588240384,NSV 15489,458407601884442496,-13.469238658512081,0.004263755685500982,0.5260105904775464,1.3405445239168254,0.005239718428457056,0.0019410140090795882,12,0.8164964441949891,False,
458310054588240384,NSV 15489,458414164594352000,-12.464171402989992,0.006345906358006988,0.33731946624300535,1.091120698619793,0.005209246952145715,0.001962524662114527,12,0.8164964441949891,False,
458310054588240384,NSV 15489,458454296770820992,-12.029515682984282,0.0035180709636557397,0.5633085901564445,1.5337408058863544,0.0058425742411533105,0.0019355706828201892,12,0.8164964441949891,False,
458310776142739328,Gaia DR3 458310776142739328,458359493944675968,-9.372155238357337,0.010819161240115838,0.4459766291415229,0.9584828217716407,0.008836470245420837,0.003333793059704735,12,0.681285842661777,False,
458310776142739328,Gaia DR3 458310776142739328,458373375282357248,-9.834400262512716,0.009233469968009587,0.496548995883189,0.9749587895605548,0.0074068950913696785,0.00274072520826148,12,0.681285842661777,False,
458310776142739328,Gaia DR3 458310776142739328,458408731449864320,-9.249925421492225,0.010992615508020104,0.5104694275654611,1.0495940700318784,0.00926657237073318,0.003525374763422525,12,0.681285842661777,False,
458310776142739328,Gaia DR3 458310776142739328,458412790204894208,-9.943661705990348,0.007630542480258069,0.49810620690840385,0.8549814274183329,0.007276483746855047,0.002739460560740028,12,0.681285842661777,False,
458310776142739328,Gaia DR3 458310776142739328,458412996363273088,-10.050584838855707,0.007866390437649242,0.4489889924583568,1.2317582499288355,0.00714886334323533,0.002738222978014959,12,0.681285842661777,False,
458310776142739328,Gaia DR3 458310776142739328,458452578783931648,-9.9269512588629,0.006899193231491595,0.6534151335932183,0.7921581260620011,0.0072964288602268765,0.002739653975954668,12,0.681285842661777,False,
458310776142739328,Gaia DR3 458310776142739328,458453506490773120,-9.89779662917168,0.006090312897178747,0.49986690105648846,1.0517309472076715,0.007331226995194191,0.0027399914264678985,12,0.681285842661777,False,
458310776142739328,Gaia DR3 458310776142739328,458455465002048896,-10.230794241658792,0.009524903807416135,0.6474925254613199,0.9984904156611807,0.006933770536791303,0.0027361371427253684,12,0.681285842661777,False,
458311291538809984,Gaia DR3 458311291538809984,458389803540145152,-8.544578180814945,0.0107881878970745,0.5715936787540007,1.5448544120758638,0.016438421179328064,0.006904744581294938,12,1.16031388650905,False,
458311291538809984,Gaia DR3 458311291538809984,458403513075640832,-8.402858708259316,0.015484233651115387,0.4382808237788456,0.9210453268400985,0.019092759643211624,0.008487948211158043,12,1.16031388650905,False,
458311291538809984,Gaia DR3 458311291538809984,458407803736908544,-8.808724268726511,0.017402601983405163,0.9006346439021292,1.123059256212493,0.01220046434454114,0.0044825025661924265,12,1.16031388650905,False,
458311291538809984,Gaia DR3 458311291538809984,458408937608290176,-8.819034534324855,0.01967203315798536,0.5786795541736579,0.922558842869703,0.012131903314504866,0.0044601358026509965,12,1.16031388650905,False,
458311291538809984,Gaia DR3 458311291538809984,458409182432337024,-8.258464843823864,0.015760629408403608,0.634626152929172,1.7087129559196466,0.021797188197794096,0.010101028518202196,12,1.16031388650905,False,
458311291538809984,Gaia DR3 458311291538809984,458410007066044672,-8.296742132904516,0.011538257645638544,0.7051178821736103,1.6933099443052384,0.021080272738910468,0.009673417958262948,12,1.16031388650905,False,
458311291538809984,Gaia DR3 458311291538809984,458455018326747648,-8.275230045228541,0.009475943980497177,0.5077668478508596,2.7254915494139005,0.021483183931896747,0.009913737899343505,12,1.16031388650905,False,
458311291538809984,Gaia DR3 458311291538809984,458461340517287936,-8.155418758975731,0.011040310907331229,0.3182175486876188,1.5368528044616918,0.023261347417627056,0.010496735557226754,12,1.16031388650905,False,
458340050640438656,Gaia DR3 458340050640438656,458341631188389888,-7.897047162117832,0.017356220588691122,0.49871057936918867,1.3490220387646672,0.02682795609367065,0.011319380581700976,12,0.8809770028601736,False,
458340050640438656,Gaia DR3 458340050640438656,458342180944366720,-7.622421204536383,0.031050466274340955,0.5137054352842845,0.9005013054667624,0.03309229319058524,0.012544204148222743,12,0.8809770028601736,False,
458340050640438656,Gaia DR3 458340050640438656,458345307680360960,-8.918988854795462,0.007953216825109844,0.5662616179120981,1.4559102804117834,0.011347201752427026,0.004253398731509484,12,0.8809770028601736,False,
458340050640438656,Gaia DR3 458340050640438656,458366404560797056,-8.996851326975206,0.031212327192628446,0.6426206843149751,0.7147930024273697,0.010857666689629134,0.004086488978741276,12,0.8809770028601736,True,amplitude
458340050640438656,Gaia DR3 458340050640438656,458366640773645184,-8.995541854476276,0.01727724567056601,0.4107550963981282,0.8749322965607259,0.010865899573636668,0.004089296027181101,12,0.8809770028601736,False,
458340050640438656,Gaia DR3 458340050640438656,458366919956857216,-7.983734063796797,0.022881717766393233,0.3447402880819495,1.0305950251413802,0.02563131428246731,0.011043372888825556,12,0.8809770028601736,False,
458340050640438656,Gaia DR3 458340050640438656,458558338056727040,-8.691732984242929,0.012157801311413358,0.45073524884604615,1.3361157921360434,0.013522106006482959,0.00526590443943173,12,0.8809770028601736,False,
458340050640438656,Gaia DR3 458340050640438656,458560120457071360,-9.06264355308619,0.017695519358363263,0.563170255030356,1.0078884353945199,0.010444019387672122,0.003945453587919054,12,0.8809770028601736,False,
458340119359913728,Gaia DR3 458340119359913728,458340634756388352,-6.647753479406004,0.06974326361311915,1.2306631164433972,0.9113256852112177,0.04808089011013794,0.022755243503819585,7,1.1877015709709031,True,invNV
458340119359913728,Gaia DR3 458340119359913728,458341940426200704,-7.01893584653062,0.0626578113459884,0.5951286516914822,1.0123387376891007,0.04829928409043867,0.02042010026985349,11,1.1877015709709031,False,
458340119359913728,Gaia DR3 458340119359913728,458346407194577920,-7.959464484693152,0.08308483083344463,0.549974292452338,1.248300722492528,0.025723369694687977,0.010754078156409542,12,1.1877015709709031,True,amplitude
458340119359913728,Gaia DR3 458340119359913728,458351148836990080,-7.653209645130568,0.08010772343440381,0.5722066668799679,1.1483061494980389,0.03162607871152985,0.011884340397269303,12,1.1877015709709031,True,amplitude
458340119359913728,Gaia DR3 458340119359913728,458366610719240064,-7.5842514025945285,0.06673352544090809,0.814593124714187,1.4661627001594317,0.03386671382878318,0.01232685462462182,12,1.1877015709709031,False,
458340119359913728,Gaia DR3 458340119359913728,458367229194470144,-7.594655909529024,0.0703659904154354,0.7221405370301823,1.3014835703172334,0.03352864396566345,0.012260087517778922,12,1.1877015709709031,False,
458340119359913728,Gaia DR3 458340119359913728,458526727096623232,-6.625271532350464,0.029061165725852798,0.7506345047417143,1.0301346580127952,0.0471187647792236,0.02174641248458474,8,1.1877015709709031,False,
458340119359913728,Gaia DR3 458340119359913728,458558509855408256,-8.176621001208735,0.07105166775572697,0.5903617295092082,1.1857272637064344,0.02286436394225385,0.010226235481436741,12,1.1877015709709031,True,amplitude
458340634756157952,Gaia DR3 458340634756157952,458355512523680640,-9.155516982491585,0.01357238859691792,0.4178265550589793,0.9494573658972408,0.009860107795560437,0.0037463656228592574,12,1.1215049284488483,False,
458340634756157952,Gaia DR3 458340634756157952,458355890480894464,-8.975752218650774,0.009774983697639112,0.3790773316127833,1.1664657351163359,0.010990320496134742,0.004131718045523677,12,1.1215049284488483,False,
458340634756157952,Gaia DR3 458340634756157952,458361388038927744,-8.238161228911839,0.025046787743038607,0.698781255815593,0.7802978683411621,0.02205414710956372,0.010076649556360852,12,1.1215049284488483,False,
458340634756157952,Gaia DR3 458340634756157952,458366198403185152,-9.221806167325338,0.009017958020605326,0.711278134946737,0.985663456267184,0.009443336026671564,0.003604264927337208,12,1.1215049284488483,False,
458340634756157952,Gaia DR3 458340634756157952,458366640773645184,-8.995541854476276,0.016461174025937785,0.3327169356277386,0.8419334165202642,0.010865899573636668,0.004089296027181101,12,1.1215049284488483,False,
458340634756157952,Gaia DR3 458340634756157952,458373340922619264,-8.733389391003744,0.012901900611375043,0.5570035097388449,1.1605874192841004,0.012724887851418384,0.004796116414882523,12,1.1215049284488483,False,
458340634756157952,Gaia DR3 458340634756157952,458374376019938944,-9.128492739000414,0.009787608232532254,0.5880277148067766,0.9444527139654028,0.010030013969409841,0.003804296095313903,12,1.1215049284488483,False,
458340634756157952,Gaia DR3 458340634756157952,458533358526031744,-8.812636729058541,0.014027763180182274,0.4468639709157483,1.0932992109958628,0.012015856280003883,0.004481380280466016,12,1.1215049284488483,False,
458340806554842240,Gaia DR3 458340806554842240,458343039937675264,-8.242431701091778,0.030865217906351855,0.37782070183250205,0.7918606427918882,0.021992226706306427,0.010059247537236634,12,3.5526396423982725,False,
458340806554842240,Gaia DR3 458340806554842240,458350118044912640,-7.880440066682012,0.02410266656752005,0.9806349318494758,1.1180839916513936,0.026485598624569166,0.010603289707173063,12,3.5526396423982725,False,
458340806554842240,Gaia DR3 458340806554842240,458356882604568064,-9.309851483768696,0.027233346303330006,0.5142255468819208,0.7408901145518931,0.009057405737434014,0.0034682004630253865,12,3.5526396423982725,True,amplitude
458340806554842240,Gaia DR3 458340806554842240,458368706663119872,-9.076867584238853,0.013156390434308926,0.3236061598629094,1.0103718476039272,0.010357605606881088,0.003928311569811785,12,3.5526396423982725,False,
