target_catalog_id,target_vsx_name,catalog_id,inst_mag,sigma_iqr,inv_nv,spike,locus_sigma_iqr,locus_spread,n_frames,thr_inv_nv,FLAG,flag_reason,VYVAR_comp_rms,VYVAR_comp_tier,VYVAR_selected_tier
1399392570870712448,Gaia DR3 1399392570870712448,1400208545937623040,-9.250171060706329,0.05139233360406879,0.5016200619547979,0.9970018548055286,0.05132450549926138,0.009604778907214142,127,0.5810097423739218,False,,0.0478823913504256,2,TIER1
1399392570870712448,Gaia DR3 1399392570870712448,1400419514731096576,-9.305135451071202,0.05951113316830431,0.6018486364840918,1.0111685131698172,0.04977137928360043,0.009104121023816391,127,0.5810097423739218,False,,0.0506875823730467,1,TIER1
1399392570870712448,Gaia DR3 1399392570870712448,1423496374012443648,-9.336763116978403,0.038441372746211504,0.5039114244801879,1.127130135463615,0.048877677802795255,0.008816031950785745,127,0.5810097423739218,False,,0.0403147106769818,2,TIER1
1399392570870712448,Gaia DR3 1399392570870712448,1424475931498480128,-9.452884968681998,0.05080991386454123,0.5118567947463751,0.9395107199142967,0.04559642805373579,0.007758304936909795,127,0.5810097423739218,False,,0.0424512677708714,2,TIER1
1399392570870712448,Gaia DR3 1399392570870712448,1424548396186014976,-9.459725108999082,0.03700106216173167,0.49729570498231174,1.2724478091852547,0.04540314652773795,0.007695999685263017,127,0.5810097423739218,False,,0.0433357881095145,2,TIER1
1399432634325688832,Gaia DR3 1399432634325688832,1399952187929526016,-8.763761855726674,0.07903436304892078,0.4951217466184481,0.9478415195175274,0.07191076737858038,0.010494683554395276,127,0.6239249266493503,False,,0.0678127982176862,1,TIER1
1399432634325688832,Gaia DR3 1399432634325688832,1400325747005294080,-8.716201179037153,0.09077425489978175,0.47943230866853254,0.9271189454109213,0.07249467759908729,0.01051889030461256,127,0.6239249266493503,False,,0.0724931278695492,1,TIER1
1399432634325688832,Gaia DR3 1399432634325688832,1423382402760530432,-11.11098085659754,0.03997105862085982,0.5339693913467225,1.010403766629136,0.01549608712185705,0.0027813841417025824,127,0.6239249266493503,True,amplitude,0.0065121381387292,1,TIER1
1399432634325688832,Gaia DR3 1399432634325688832,1423456482356212224,-9.381614498100845,0.07493959822934823,0.5223491905748445,0.9346994237303526,0.047573867579059535,0.008431853271778589,127,0.6239249266493503,False,,0.0650414251998747,1,TIER1
1399478779454418304,Gaia DR3 1399478779454418304,1399401951079371776,-10.226973931495323,0.024867106162662543,0.5105633537315791,1.1554423918289394,0.02602842860330544,0.004546521273448771,127,0.6503742386789328,False,,0.0278833300810063,1,TIER1
1399478779454418304,Gaia DR3 1399478779454418304,1399931881324155648,-10.221717903044322,0.02724333314637845,0.442702466104891,1.0628631369079002,0.026151543571190334,0.004552090893745105,127,0.6503742386789328,False,,0.0256863231437847,1,TIER1
1399478779454418304,Gaia DR3 1399478779454418304,1403067581111308032,-10.235014997114895,0.025765867369341177,0.5723096801663528,1.1186027429144787,0.02584007811305544,0.004538000451558929,127,0.6503742386789328,False,,0.0280327137509726,1,TIER1
1399478779454418304,Gaia DR3 1399478779454418304,1403462722399110656,-10.422784878559135,0.021309263496173646,0.5218466688003365,1.1011517181282156,0.022974777569121498,0.004069223748934264,127,0.6503742386789328,False,,0.0215517713161615,1,TIER1
1399478779454418304,Gaia DR3 1399478779454418304,1411172016896259072,-10.406997360402258,0.025375014374980406,0.48356546592888483,1.0336611947820449,0.02320451138198342,0.0041106054361548195,127,0.6503742386789328,False,,0.0244541390531978,1,TIER1
1399478779454418304,Gaia DR3 1399478779454418304,1423226611410420480,-10.446445909892512,0.021598247248846583,0.47130104548888824,1.0844247658027235,0.022630471460305123,0.004007204285949382,127,0.6503742386789328,False,,0.0162227440935897,1,TIER1
1399478779454418304,Gaia DR3 1399478779454418304,1423456104399005696,-10.467510309489684,0.024550499889810014,0.5436661951382808,0.994004663031072,0.022323950524777484,0.003951991022727304,127,0.6503742386789328,False,,0.0162579850447551,1,TIER1
1399478779454418304,Gaia DR3 1399478779454418304,1423539873441307392,-10.237382840279581,0.026999091508843127,0.47112403439235134,0.9446551299504043,0.025784614765036216,0.00453549133512786,127,0.6503742386789328,False,,0.0243225339436566,1,TIER1
1399484964207321344,Gaia DR3 1399484964207321344,1399393322489117440,-9.866090139550785,0.03125711606225762,0.5341575271909937,1.0485642951466096,0.03448161657015704,0.004928936572561062,127,0.7279162110106437,False,,0.0302694313866043,1,TIER1
1399484964207321344,Gaia DR3 1399484964207321344,1400426760340511744,-9.733094593553176,0.0425739731707206,0.5630003611670501,0.9148439961054956,0.03767688518456788,0.0052070584477093545,127,0.7279162110106437,False,,0.0362107631495245,1,TIER1
1399484964207321344,Gaia DR3 1399484964207321344,1403606582326998016,-9.494834511866515,0.03988462786620734,0.5830875957513942,1.006098628155362,0.04438581654162915,0.007393070936458275,127,0.7279162110106437,False,,0.0357185744172431,1,TIER1
1399484964207321344,Gaia DR3 1399484964207321344,1423218674310854656,-9.517457002736181,0.0376883045965849,0.5159398610292798,1.0849950197304372,0.043748812066116805,0.00718551183877973,127,0.7279162110106437,False,,0.0336367028071345,1,TIER1
1399484964207321344,Gaia DR3 1399484964207321344,1423382402760530432,-11.11098085659754,0.01782948510299802,0.5362129903497164,1.0078417692954933,0.01549608712185705,0.0027813841417025824,127,0.7279162110106437,False,,0.0065121381387292,1,TIER1
1399484964207321344,Gaia DR3 1399484964207321344,1424430890176709632,-9.6212976438151,0.03775574595961559,0.6044863906663265,1.0556179009605515,0.04082486556135617,0.006232784312492992,127,0.7279162110106437,False,,0.0356997626878021,1,TIER1
1399484964207321344,Gaia DR3 1399484964207321344,1424495623923837184,-9.647548459153409,0.03354691410097305,0.5921705605280017,1.2380560606046815,0.040085694664893444,0.005991935699652952,127,0.7279162110106437,False,,0.0359156885021555,1,TIER1
1399484964207321344,Gaia DR3 1399484964207321344,1424508852423135488,-9.761654110822661,0.04444382418318654,0.5229527049875694,0.9016222072323267,0.0369278815481254,0.005039603596283488,127,0.7279162110106437,False,,0.0353893067965882,1,TIER1
1399491286399194752,Gaia DR3 1399491286399194752,1399331238738134784,-10.027541696661435,0.03240612935118644,0.4993833813318643,1.0732677611572323,0.03069984418175632,0.004757852287584076,127,0.6589250386140206,False,,0.0394244807384742,1,TIER1
1399491286399194752,Gaia DR3 1399491286399194752,1399948958114147072,-9.876800969974337,0.03158980184071393,0.5406050815241076,1.0398622372392599,0.03423073064822772,0.004917586698968532,127,0.6589250386140206,False,,0.037879671489086,1,TIER1
1399491286399194752,Gaia DR3 1399491286399194752,1400033139473227776,-9.470452403972644,0.03671665093524247,0.6395731307467829,1.1664648127963415,0.045072368342679754,0.007616774344854317,127,0.6589250386140206,False,,0.0391510734774944,1,TIER1
